Title,page_title
Molecular evidence for naturalness of genera in the tribe Antirrhineae (Scrophulariaceae) and three independent evolutionary lineages from the New World and the Old,antirrhineae
Morphological basis of kinematic diversity in feeding sunfishes,spotted sunfish
Contributions to the theory of statistical estimation and testing hypotheses,robust optimization
Systematic position of three European heterobranch Gastropods,christoffer schander
The Relationship Between Selective Exposure and the Enjoyment of Television Violence,research on the effects of violence in mass media
SNPbox: a modular software package for large-scale primer design,jurgen del-favero
Looking good and lying to do it: Deception as an impression management strategy in job interviews,job interview
School absence rates as outcome measures in studies of children with chronic illness,childhood chronic pain
Ten new genera of oryzomyine rodents (Cricetidae: Sigmodontinae)\n,nephelomys childi
Metacognition: An expanded view on the cognitive abilities of L2 learners,metacognition
Attitudes surrounding the continuation of female circumcision in the Sudan: passing the tradition to the next generation,violence against women
"On the osteology of Nyctosaurus (Nyctodactylus), with notes on American pterosaurs",list of pterosaur genera
Preparation and properties of sodium and potassium molybdenum bronze crystals,sodium tungsten bronze
A Taxonomic Revision Of Rhododendron subg. Tsutsusi sect. Brachycalyx (Ericaceae),rhododendron sect. tsutsusi
HomPPI: A Class of Sequence Homology Based Protein-Protein Interface Prediction Methods,vasant honavar
New system of double-balloon enteroscopy for diagnosis and treatment of small intestinal disorders,double-balloon enteroscopy
Fluorescence generalized polarization of cell membranes: a two-photon scanning microscopy approach,laurdan
Challenges and research directions in agent-oriented software engineering,juan pavón
On the Iron Front: New Evidence from North-Central Africa,history of africa
Bimodality in tropical water vapour,mode (statistics)
Evolutionary radiation of the Jehol Biota: chronological and ecological perspectives,yixian formation
A Silurian placoderm with osteichthyan-like marginal jaw bones,fish jaw
Adaptive responses in resurgent Lake Victoria cichlids over the past 30 years,cichlid
Dogon Restudied: A Field Evaluation of the Work of Marcel Griaule,ancient astronauts
Surgical Examinations in Edinburgh,john imray
It Pays to be Herr Kaiser,discrimination
Creating hypermedia materials for English literature students,hypertext
"Review of uncertainty in economics and other reflections, by G. L. Shackle",charles frederick carter
Applied catalysis: A predictive socioeconomic history,human ecology
"Copper-adapted Suillus luteus, a symbiotic solution for pines colonizing Cu mine spoils",ectomycorrhiza
The functioning of ectomycorrhizal fungi in the field: linkages in space and time,ectomycorrhiza
Phylogeny of the monarch flycatchers reveals extensive paraphyly and novel relationships within a major Australo-Pacific radiation,black-faced monarch
The ratio of heat losses by conduction and by evaporation from any water surface,bowen ratio
"Are naked and common mole-rats eusocial and if so, why?",sociality
"Reproduction and Development of the Released Przewalski's Horses (Equus przewalskii) in Xinjiang, China",przewalski's horse
Elemental composition of a natural mineral lick in Amazonia,mineral lick
Mid-Infrared Observations of van Maanen 2: No Substellar Companion,list of nearest exoplanets
"Spawning behavior and genetic parentage in the pirate perch (Aphredoderus sayanus), a fish with an enigmatic reproductive morphology",amblyopsis
Influence of habitat suitability and sex-related detectability on density and population size estimates of habitat-specialist warblers,eurasian reed warbler
Completely positive semigroups of N-level systems,andrzej kossakowski
Turning up the head: Temperature influences the relative importance of top-down and bottom-up effects.,food web
The ontogeny of the interaction structure in bumblebee colonies: a MIRROR model,paulien hogeweg
The relationship between mimetic imperfection and phenotypic variation in insect colour patterns,batesian mimicry
Whole-genome analyses resolve early branches in the tree of life of modern birds,clark's grebe
"Metabolic Equivalents (METS) in Exercise Testing, Exercise Prescription, and Evaluation of Functional Capacity",functional capacity evaluation
Note sur la paralysie ascendante aigu\xeb,guillain–barré syndrome
Improved Age Estimation for Solar-Type Dwarfs Using Activity-Rotation Diagnostics,72 herculis
"Compilation of Eggen's UBV data, transformed to UBV (unpublished) origin=SIMBAD",theta draconis
Photoelectric photometric Catalogue of homogeneous measurements in the UBV System,s doradus
Toward an integration of landscape and food web ecology: The dynamics of spatially subsidized food webs,food web
New phylogenetic perspectives on the Cervidae (Artiodactyla) are provided by the mitochondrial cytochrome b gene,deer
The effects of pathogen-induced pseudoflowers and buttercups on each other's insect visitation,mimicry
Isoprenoid Metabolism as a Therapeutic Target in Gram-Negative Pathogens,non-mevalonate pathway
"""This Is A Cruel Truth, But I Cannot Omit It"": The Origin and Effect of Mexico\'s No Quarter Policy in the Texas Revolution",josé maría tornel
Small Red-eyed Damselfly Erythromma viridulum (Charpentier) Found Breeding in Essex \u2013 The First British Records,list of odonata species of great britain
The asymptotic expansion of integral functions defined by generalized hypergeometric series,fox–wright function
Five new Australian pythons,green tree python
Identifying and managing problem drinkers,alcoholism
Brazza's Martin Phedina brazzae: new information on range and vocalisations,brazza's martin
Rushing to keep up with the Currents trend in art,rick gibson
GW170817: Observation of Gravitational Waves from a Binary Neutron Star Inspiral,james lattimer
Record Reviews: Bridge/Britten/Ireland,cello suites (britten)
Cedric Messina discusses The Shakespeare Plays,bbc television shakespeare
Cultures of Rioting and Anti-Systemic Politics in Southern Europe,anarchism in greece
James Doull on Theology and Public Life,james doull
Cosmic distance-duality as a probe of exotic physics and acceleration,etherington's reciprocity theorem
The undecidability of the domino problem,aperiodic set of prototiles
"Revue des publications astronomiques. Heliometer determinations of Stellar parallax, in the southern hemisphere, by David Gill and W. L. Elkin",epsilon indi
Organic Electrochemical Transistors: Electrocardiographic Recording with Conformable Organic Electrochemical Transistor Fabricated on Resorbable Bioscaffold,organic electrochemical transistor
A broadband optical cavity spectrometer for measuring weak near-ultraviolet absorption spectra of gases,incoherent broad-band cavity-enhanced absorption spectroscopy
Factoring integers with Young\u2019s N-slit interferometer,n-slit interferometer
A New Account of the Burning of the Globe,chronology of shakespeare's plays
Laser\u2010induced crystallization phenomena in GeTe\u2010based alloys. I. Characterization of nucleation and growth,gesbte
"The Toronto conference on ""new directions in Indian dance""",mohiniyattam
"In Cameron's Shadow: Adam Menelaws, Stonemason turned architect",adam menelaws
Probing Extragalactic Planets Using Quasar Microlensing,list of exoplanet extremes
Ion Transport in Nanofluidic Channels,nanofluidic circuitry
A General Form of Integral,path integrals in polymer science
Predicting accurate stellar angular diameters by the near-infrared surface brightness technique,delta draconis
Neutron depth profiling at the National Bureau of Standards,neutron depth profiling
Taking wound assessment beyond the edge,wound assessment
Taking wound assessment beyond the edge,chronic wound
Generation and detection of picosecond acoustic pulses in thin metal films,picosecond ultrasonics
Electric Locomotives for the 1980s,emd aem-7
Assemblage Required,eileen myles
Role of Ionic Charge Density in Donnan Exclusion of Monovalent Anions by Nanofiltration,nanofiltration
The electrochemical Peltier heat of the standard hydrogen electrode reaction,absolute electrode potential
"The Kelly naval mission to Greece, May 1919\u2013October 1921",history of the hellenic navy
Observations on the Functions of the Association Areas (Cerebrum) in Monkeys,shepherd ivory franz
Benzothiazinones: A Novel Class of Adenosine Receptor Antagonists Structurally Unrelated to Xanthine and Adenine Derivatives,gpr35
On the Origin of the Western Greek Poleis,sybaris
The theory of quark confinement,scalar meson
How Charles Nicolle of the Pasteur Institute discovered that epidemic typhus is transmitted by lice: reminiscences from my years at the Pasteur Institute in Paris,charles nicolle
On the birds of the district of Talasea in New Britain,black-capped paradise kingfisher
"The Micellar Shuttle:  Thermoreversible, Intact Transfer of Block Copolymer Micelles between an Ionic Liquid and Water",timothy p. lodge
Currents carried by sodium and potassium ions through the membrane of the giant axon of Loligo,nervous system network models
"On the Plants of the Temperate Regions of the Cameroons Mountains and Islands in the Bight of Benin; collected by Mr. Gustav Mann, Government Botanist",prunus africana
"Ham Hind\u016b Nah\u012bn: Arya Sikh Relations, 1877\u20131905",janamsakhis
Severe CF manifestation with anaemia and failure to thrive in a 394delTT homozygous patient,hemolytic anemia
Marginalisation of the Waata Oromo Hunter\u2013Gatherers,caste systems in africa
Developing Situations: Spreads Luxe Living West,murano (skyscraper)
Pol\xedtica y fe: patrones de las relaciones iglesia-estado en la China Mao\xedsta (1949-1976),denunciation movement
Quantum key distribution with triggering parametric down-conversion sources,decoy state
The Carbonaceous Chondrites,alais meteorite
From sensory circumventricular organs to cerebral cortex: Neural pathways controlling thirst and hunger,thirst
'Valkyrie' mission on target overseas,valkyrie (film)
Magnetization Transport and Quantized Spin Conductance,aharonov–casher effect
Preference of Temperate Chinese Elms ( Ulmus spp.) for the Adult Japanese Beetle (Coleoptera: Scarabaeidae),ulmus americana 'patmore'
Resistance of Temperate Chinese Elms (Ulmus spp.) to Feeding by the Adult Elm Leaf Beetle (Coleoptera: Chrysomelidae),ulmus americana 'morden'
Spectroscopy in the evanescent field with an analytical photon scanning tunneling microscope,photon scanning microscopy
Multiagent Ontology Mapping Framework for the Semantic Web,dssim
Review of Economyths: Ten Ways That Economics Gets It Wrong,economyths
Neodymium-142 Evidence for Hadean Mafic Crust,eoarchean
Proton\u2010polarization transfer enhancement of a heteronuclear spin multiplet with preservation of phase coherency and relative component intensities,david pegg (physicist)
CPM: Masking Code Pointers to Prevent Code Injection Attacks,code injection
Scaling and self-organized criticality in proteins: Lysozymec,hydrophobicity scales
The Zinin Reduction of Nitroarenes,zinin reaction
The Man Who Wasn't Darwin,alfred russel wallace
Chemodiversity of Ladder-Frame Prymnesin Polyethers in Prymnesium parvum,prymnesin-b1
Surface Composition of (99942) Apophis,99942 apophis
Rotatory Power of Nickel Sulphate at Low Temperatures,francis g. slack
New Model Shows Sun Was a Hot Young Star,main sequence
Decoy-state quantum key distribution using homodyne detection,decoy state
"A 21st century view of evolution: genome system architecture, repetitive DNA, and natural genetic engineering",natural genetic engineering
Electrophoretic Light Scattering Studies of Chitosans with Different Degrees ofN-acetylation,electrophoretic light scattering
The Development of Caste Systems in West Africa,tuareg people
"Shakespeare and Others: The Authorship of Henry the Sixth, Part One",chronology of shakespeare's plays
Status of the US program in magneto-inertial fusion,fusion power
Sleep function and synaptic homeostasis,sleep and learning
Distance duality relation from x-ray and Sunyaev-Zel'dovich observationsof clusters,etherington's reciprocity theorem
P\xe9n\xe9tration fran\xe7aise au Sahara et exploration : le cas de Paul Soleillet,henri duveyrier
Memory effects and oscillations in single-molecule kinetics,reduced dimensions form
Structure and topology of band structures in the 1651 magnetic space groups,magnetic space group
Adalimumab (Humira) for the Treatment of Rheumatoid Arthritis,adalimumab
Skyfire Lightens Up Online Video by Transcoding in the Cloud,skyfire (company)
Technique for determining concentration profiles of boron impurities in substrates,neutron depth profiling
Bruce Hornsby: Straddling Worlds,intersections (1985–2005)
Angular variation of time-of-flight of neutral clusters released from Rydberg Matter: Primary and secondary Coulomb explosion processes,rydberg matter
"EVIDENCE OF PRIAPULID SCAVENGING FROM THE EARLY CAMBRIAN CHENGJIANG DEPOSITS, SOUTHERN CHINA",cambrorhytium
Quantitative and qualitative changes in V-J alpha rearrangements during mouse thymocytes differentiation: implication for a limited T cell receptor alpha chain repertoire,immune repertoire
Reaction discovery enabled by DNA-templated synthesis and in vitro selection,david r. liu
"Phase II clinical trial evaluating docetaxel, vinorelbine and GM-CSF in stage IV melanoma",wolfram samlowski
A critical review of the neuroimaging literature on synesthesia,synesthesia
Hard Work: Life in Low-pay Britain,hard work: life in low-pay britain
The Global Diversity of Hemichordata,hemichordate
Activities at the Universal Protein Resource (UniProt),cathy h. wu
Engineering the provitamin A (beta-carotene) biosynthetic pathway into (carotenoid-free) rice endosperm,genetically modified rice
Long-term use of a left ventricular assist device for end-stage heart failure,eric rose
Glucosinolates: Bioavailability and importance to health,antifeedant
Newborn screening for metabolic disorders,newborn screening
Perceived risk and worry about prostate cancer: a proposed conceptual model,simon j. hall
The hepoxilin connection in the epidermis,15-hydroxyeicosatetraenoic acid
A review on applications of liposomes in textile processing,liposome
"Breast milk excretion Kinetic of b-HCH, pp'DDE and pp'DDT",dichlorodiphenyldichloroethylene
Does D matter? The role of vitamin D in hair disorders and hair follicle cycling,telogen effluvium
Nonthyroidal Illness Syndrome: Is it Far Away From Crohn's Disease?,thyroid function tests
Resolution phase lipid mediators of inflammation: Agonists of resolution,maresin
Upper Palaeolithic genomes reveal deep roots of modern Eurasians,haplogroup r1a
Dissecting How CD4 T Cells Are Lost During HIV Infection,pathophysiology
"The NLRP3 inflammasome modulates sleep and NREM sleep delta power induced by spontaneous wakefulness, sleep deprivation and lipopolysaccharide",inflammasome
Isolation and structural elucidation of naphthomycins B and C,naphthomycin
Treatment of anxiety using fenobam (a nonbenzodiazepine) in a double-blind standard (diazepam) placebo-controlled study,fenobam
Locus D1S21 contains exonic sequence from the C8 beta component of complement,rudolph leibel
Users' guides to the medical literature. III. How to use an article about a diagnostic test. A. Are the results of the study valid? Evidence-Based Medicine Working Group,david sackett
Crack use in Puerto Rico: evidence of a recent epidemic,illegal drugs in puerto rico
Class 1 integron-borne multiple-antibiotic resistance carried by IncFI and IncL/M plasmids in Salmonella enterica serotype typhimurium,integron
"The Arabidopsis sex1 mutant is defective in the R1 protein, a general regulator of starch degradation in plants, and not in the chloroplast hexose transporter",starch
Review of the innate immune response in acne vulgaris: activation of Toll-like receptor 2 in acne triggers inflammatory cytokine responses,cutibacterium acnes
"Reclassification of Streptomyces hygroscopicus strains as Streptomyces aldersoniae sp. nov., Streptomyces angustmyceticus sp. nov., comb. Nov., Streptomyces ascomycinicus sp. nov., Streptomyces decoyicus sp. nov., comb. Nov., Streptomyces milbemycinicus sp. nov. And Streptomyces wellingtoniae sp. nov",streptomyces ascomycinicus
cGMP-dependent protein kinases and cGMP phosphodiesterases in nitric oxide and cGMP action,pulmonary hypertension
Sanacija duga 184 km,a3 (croatia)
Classic Cars,ford cortina
"""Hy\xf6kk\xe4ys Moskovaan!"" \u2013 Tapaus Raid over Moscow Suomen ja Neuvostoliiton v\xe4lisess\xe4 ulkopolitiikassa 1980-luvulla",raid over moscow
Investigating and interpreting an early-to-mid sixth-century Frankish style helmet,sutton hoo helmet
Dr. Ivo Pilar pred Sudbenim stolom u Zagrebu 1921. godine,ante pavelić
New Cars: Datsun 1600 SSS,datsun 510
Still Kissing the Rod? Whither next?,"katherine jones, viscountess ranelagh"
"Fern field notes, 1935",asplenium × wherryi
Riemann surfaces with shortest geodesic of maximal length,bolza surface
EEG sharp waves and sparse ensemble unit activity in the macaque hippocampus,hippocampus
"Iz izvje\u0161\u0107a ""Organu bezbednosti Komande RV i PVO"" JNA o doga\u0111ajima u Borovu Selu - 2. svibnja 1991. (I. dio)",siege of kijevo (1991)
\u0e23\u0e31\u0e10\u0e18\u0e23\u0e23\u0e21\u0e19\u0e39\u0e0d\u0e41\u0e2b\u0e48\u0e07\u0e23\u0e32\u0e0a\u0e2d\u0e32\u0e13\u0e32\u0e08\u0e31\u0e01\u0e23\u0e44\u0e17\u0e22 (\u0e09\u0e1a\u0e31\u0e1a\u0e0a\u0e31\u0e48\u0e27\u0e04\u0e23\u0e32\u0e27) \u0e1e\u0e38\u0e17\u0e18\u0e28\u0e31\u0e01\u0e23\u0e32\u0e0a 2557,2014 interim constitution of thailand
"Cocatalysts for Metal-Catalyzed Olefin Polymerization: Activators, Activation Processes, and Structure-Activity Relationships",kaminsky catalyst
The Contributions of A. W. Hofmann,august wilhelm von hofmann
"Crossota millsae (Cnidaria: Trachymedusae: Rhopalonematidae), a new species of viviparous hydromedusa from the deep sea off California and Hawaii",crossota
Palaeotis weigelti restudied: a small middle Eocene Ostrich (Aves: Struthioniformes),geranoididae
A Contrivance for a Dynamic Porous Framework: Cooperative Guest Adsorption Based on Square Grids Connected by Amide\u2212Amide Hydrogen Bonds,host–guest chemistry
A Short History of Enclosure in Britain,house cow
ACOG Committee Opinion No. 354: Treatment with selective serotonin reuptake inhibitors during pregnancy,paroxetine
An Examination of the Effectiveness of Multi-Dimensional Decision-Making Methods: A Decision-Making Paradox,rank reversals in decision-making
Apple and Bell & Howell Enter Education Market,bell & howell
Around the World; Pakistan,baháʼí faith in pakistan
Arterial gas tensions and hemoglobin concentrations of the freely diving Weddell seal\n,underwater diving
Breakthrough Awards 2010: Pioneering New Life,craig venter
"Bronze Age Building Techniques at Flag Fen, Peterborough, England",flag fen
Ca2+-induced inhibition of the cardiac Ca2+ channel depends on calmodulin,egta (chemical)
Canada; R\xfah\xedyyih Khanum's historic journey,baháʼí faith and native americans
"Chamazulene carboxylic acid and matricin: a natural profen and its natural prodrug, identified through similarity to synthetic drug substances",matricin
Clifford Whittingham Beers,sheffield scientific school
Climate change and temperature-dependent sex determination inreptiles,loggerhead sea turtle
Communication: Simple and accurate uniform electron gas correlation energy for the full range of densities,density functional theory
Consideration of Dependent Outages In Security Constrained Adequacy Evaluation of Composite Systems,roy billinton
Een vinnige diesel,volvo 200 series
Endorphins,enkephalin
Femtogram detection of perfluorocarbon tracers using capillary gas chromatography-electron-capture negative ion chemical ionisation mass spectrometry.,"perfluoro-1,3-dimethylcyclohexane"
"Genome-wide association study of 14,000 cases of seven common diseases and 3,000 shared controls",clec16a
Globalization and the inequality of nations,paul krugman
Male circumcision,foreskin
Mercedes en Audi overbluffen iedereen op Salon van Frankfurt,list of ford vehicles
Neuroscience: Making morphine work better,tlr4
Nightside condensation of iron in an ultrahot giant exoplanet,list of largest exoplanets
Note Sur le Systeme Stellaire 40 o2 Eridani,luís cruls
Notes,valz prize
Olefin Metathesis: The Early Days,olefin metathesis
Oyster Ciliary Inhibition by Cystic Fibrosis Factor,barbara h. bowman
Pentagon Ceremony Aug. 4 Peace Ribbons in Oklahoma Called In,the ribbon international
Quick weight loss: Sorting fad from fact,bastyr university
Recent publications,lemurs of madagascar (book)
Risk aversion and religion,religiosity
"Ronald Reagan Had It Right; Bring Back Project Socrates, The Intelligence Community's International Technology Monitoring Program",project socrates
Saskatoon: A city of mighty strides,walter william lachance
Structure determination of isolated metal clusters via far-infrared spectroscopy,atom cluster
"Sur les observations du passage de Mercure du 6 mai 1878 faites \xe0 l'Observatoire de Rio de Janeiro, \xe0 l'aide de la m\xe9thode de M. E. Liais.",luís cruls
Taxonomic Revision of Lake Tanganyikan Synodontis (Siluriformes: Mochokidae),synodontis cuangoanus
The Ascent of Saltoro Kangri,saltoro kangri
The Irish-Canadian Pugin: Joseph Connolly,joseph connolly (architect)
The Medicare Catastrophic Coverage Act: a Post-mortem,medicare (united states)
The Quarters of Jerusalem in the Ottoman Period,bab huta
The Stone Vessel Industry at \u1e24izma\n,hizma
"The type species of Calymene (Trilobita) from the Silurian of Dudley, England",calymene blumenbachii
Total Synthesis of (\xb1)-Quadrangularin A,cissus quadrangularis
Vicious Beating of Luciano Cuello,canelo álvarez
Ancient Physic and Physicians,archagathus (son of lysanias)
Structure and magnetic properties of Fe-Ni clusters,iron–nickel clusters
"A neornithischian dinosaur from the Middle Jurassic Xintiangou Formation of Yunyang, Chongqing, China: the earliest record in Asia",sanxiasaurus
Round and Round the Horne,round the horne
Silver lining,manchester arndale
"Dangerous Alliances: Proponents of Peace, Weapons of War by Patricia A. Weitsman",patricia a. weitsman
A Century of Catenary,haverford station (septa regional rail)
A Transpacific Contact in 3000BC,valdivia culture
A low-mass stellar companion of the planet host star HD 75289,hd 75289
Adaptive Coloration in Young Cuttlefish (Sepia officinalis L.): The Morphology and Development of Body Patterns and Their Relation to Behaviour,common cuttlefish
Addison disease: early detection and treatment principles,addison's disease
"Beta-keto amphetamines: studies on the metabolism of the designer drug mephedrone and toxicological detection of mephedrone, butylone, and methylone in urine using gas chromatography\u2013mass spectrometry",ethylone
Body iron stores in relation to risk of type 2 diabetes in apparently healthy womens,frank hu
Catalog of Nearby Exoplanets,list of star systems within 65–70 light-years
Chile and Bud,joe lintzenich
Chloral hydrate: a hypnotic best forgotten?,chloral hydrate
Climatic Tolerances and Zoogeography of the Late Pleistocene Beetle Fauna of Beringia,evolution of insects
Conserving Biological Diversity through Ecosystem Resilience,keystone species
Consumer Awareness and Use of Unit Pricing,unit price information in supermarkets
Cooked Color of Patties Processed from Various Combinations of Normal or High pH Beef and Lean Finely Textured Beef (Abstract),pink slime
Effect of Garlic Oil and Four of its Compounds on Rumen Microbial Fermentation,garlic oil
Endogenous viruses: Connecting recent and ancient viral evolution,paleovirology
Four New Planets Orbiting Metal-enriched Stars,hd 2039 b
Grignard et les terp\xe8nes,victor grignard
HAT-P-9b: A Low-Density Planet Transiting a Moderately Faint F Star,hat-p-9b
High-sensitivity hydrocarbon sensors based on tungsten oxide nanowires,tungsten
Impacted wisdom teeth (systematic review),impacted wisdom teeth
Improved Spectroscopic Parameters for Transiting Planet Hosts,hat-p-5
Investigations on the spectrum and orbit of delta Orionis,leibniz institute for astrophysics potsdam
"Isotopic and elemental abundances of copper and zinc in lunar samples, Zagami, Pele's hairs, and a terrestrial basalt",pele's hair
James Iha - Look to the Sky,look to the sky
Jane's Addiction \u2013 Kettle Whistle,jane's addiction
Measures of one hundred fifty-five new double stars,kepler-13
Morphology and Meaning in the English Mental Lexicon,priming (psychology)
Multi-objective dynamic economic emission dispatch using particle swarm optimisation variants,particle swarm optimization
"Mutualism between the sea anemone Antholoba achates (Drayton, 1846) (Cnidaria: Actiniaria: Actinostolidae) and the spider crab Libinia spinosa Milne-Edwards, 1834 (Crustacea: Decapoda, Majidae)",self-decoration camouflage
Mystical experiences occasioned by the hallucinogen psilocybin lead to increases in the personality domain of openness,openness to experience
Nano-cellulose derived bioplastic biomaterial data for vehicle bio-bumper from banana peel waste biomass,bioplastic
"On mathematical elements in the Tchokwe ""Sona"" tradition Gerdes, Paulus. 1990. For the Learning of Mathematics10(1), 31\u201334",lusona
Ordeal in Iceland,trial by ordeal
PROCEEDINGS OF THE SEVENTEENTH ANNUAL CONVENTION OF THE AMERICAN OIL CHEMISTS' SOCIETY: Report of the detergents committee,martin ittner
Peggy Parratt MVP,peggy parratt
Purposes Just and Pacific: Franklin Pierce and the American Empire,presidency of franklin pierce
Railroads and Competition: The Santa Fe/Southern Pacific Merger Proposal,santa fe–southern pacific merger
Research and Perspectives: Recent Studies on the Book of Mormon,paul r. cheesman
Stigmatising attitudes towards people with mental disorders: Changes in Australia over 8 years,cohen's h
Suffering and Soul\u2010Making: Rethinking John Hick's Theodicy,irenaean theodicy
Tech school buries history for posterity,list of time capsules
The Birth of Pro Football,russell aukerman
The Earth Mother from Northern Waters,wawalag
The Feynman principle for a Fermi system,berezin integral
The distances to Novae as seen by Gaia,gq muscae
Treatment of superior labrum anterior posterior lesions: a literature review,slap tear
"Warm Spitzer Photometry of Three Hot Jupiters: HAT-P-3b, HAT-P-4b and HAT-P-12b",hat-p-4b
What is special about Batsheva,batsheva dance company
Nobility of the episcopal town of Ston,vito marija bettera-vodopić
[Neuroscience in Al Andalus and its influence on medieval scholastic medicine],father of surgery
"The Billboard Hot Adult Contemporary chart listing for the week of July 20, 1985",you give good love
On the underlying representation of contour tones in Wobe,phoneme
James M. Nabrit Jr. Dies at 97; Led Howard University\n,james nabrit jr.
An update on the Ghost Site,ghost site mounds
SKETCH OF ELGEYO LAW AND CUSTOM,historical inheritance systems
Shyness and Academe,shyness
Association News From the ILCA Board of Directors,diana west (lactation consultant)
Circunscripci\xf3n electoral: Alfara del Patriarca,alfarb
Current Chronicle,the bassarids
Articulating a Metaphor Through User-Centered Design,tabworks
A Look Into History...,list of places named after people in the united states
The Formation of the Concept of Myanmar Muslims as Indigenous Citizens: Their History and Current Situation,bamar people
John Barnabas (1929\u20131994) - Obituary,john barnabas
The Cigarette Papers: Issues in Publishing Materials in Multiple Formats,the cigarette papers
Words on the Street: Homeless People's Newspapers,street newspaper
5 Commandments,wirth's law
Syria's Armed Opposition,siege of homs
Take Aim,akarna dhanurasana
The Death and Life of Perry Ellis,list of college of william & mary alumni
Dualtone gets Moore involved in promotion,little texas (band)
The Year in Music 1998: Hot Rap Singles,list of billboard number-one rap singles of the 1980s and 1990s
A Better Banana Cake,banana cake
A History of Tunneling During the Thirty-Four Centuries Succeeding the Reign of Rameses V,aeolus railroad car
Contemporary Christian,eric darken
'Hubris'  New Documentary Reexamines the Iraq War 'Hoax',"hubris: the inside story of spin, scandal, and the selling of the iraq war"
Effects of the Shark Shield electric deterrent on the behaviour of white sharks (Carcharodon carcharias),ocean guardian (shark shield)
"RNAi therapeutics: principles, prospects and challenges",gene knockdown
Cystatins,cystatin
Injection allergen immunotherapy for asthma,allergy
Causes of gastrointestinal colic in horses in western Canada: 604 cases (1992 to 2002),horse colic
Cloning and expression of three isoforms of the human EP3 prostanoid receptor,prostaglandin ep3 receptor
Tannins and Their Complex Interaction with Different Organic Nitrogen Compounds and Enzymes: Old Paradigms versus Recent Advances,antinutrient
The amino acid sequence of human liver apoferritin,fth1
"Isolation, characterization and synthesis of a novel paradaxin isoform",pardaxin
Regulation of JNK signaling by GSTp,glutathione s-transferase
Analysis of the promoter and transcription start sites of the human thrombospondin 2 gene (THBS2),thrombospondin-2
"RNA interference: biology, mechanism, and applications",genome-wide crispr-cas9 knockout screens
Characterization of a human lysophosphatidic acid acyltransferase that is encoded by a gene located in the class III region of the human major histocompatibility complex,agpat2
The actin cytoskeleton participates in the early events of autophagosome formation upon starvation induced autophagy,omegasome
Trends to store digital data in DNA: an overview,dna digital data storage
A novel missense mutation in SCYL1BP1 produces geroderma osteodysplastica phenotype indistinguishable from that caused by nullimorphic mutations,gorab
Distinctive profiles of gene expression in the human nucleus accumbens associated with cocaine and heroin abuse,miat (gene)
Fast model-based estimation of ancestry in unrelated individuals,eukaryote hybrid genome
Inactivation of PI(3)K p110\u03b4 breaks regulatory T-cell-mediated immune tolerance to cancer,p110δ
The Cambridge Structural Database: a quarter of a million crystal structures and rising,structure validation
Bristol-Myers Squibb swallows last of antibody pioneers,nivolumab
Biologic interventions for fatigue in rheumatoid arthritis,rheumatoid arthritis
TRPV4 activation triggers protective responses to bacterial lipopolysaccharides in airway epithelial cells,transient receptor potential channel
Topical therapy for osteoarthritis: clinical and pharmacologic perspectives,osteoarthritis
Engineered newcastle disease virus as an improved oncolytic agent against hepatocellular carcinoma,murine respirovirus
Assignment of the human postmeiotic segregation increased (S. cerevisiae) 1 (PMS1) to chromosome 2q31.1 by radiation hybrid mapping,pms1
Seasonal prevalence of intestinal parasites in the United States during 2000,blastocystis
A CTP-Dependent Archaeal Riboflavin Kinase Forms a Bridge in the Evolution of Cradle-Loop Barrels,riboflavin kinase
The process of structure-based drug design,drug design
"NK-lysin, a novel effector peptide of cytotoxic T and NK cells. Structure and cDNA cloning of the porcine form, induction by interleukin 2, antibacterial and antitumour activity",gnly
"A comparison of EGFR mutation testing methods in lung carcinoma: direct sequencing, real-time PCR and immunohistochemistry",molecular diagnostics
Role of osteopontin in hepatic neutrophil infiltration during alcoholic steatohepatitis,osteopontin
Extracorporeal shock wave therapy is effective in treating chronic plantar fasciitis: a meta-analysis of RCTs,plantar fasciitis
Identification of the CD45-associated 116-kDa and 80-kDa proteins as the alpha- and beta-subunits of alpha-glucosidase II,ptprc
"Facilitation of phospholipase A2 activity by mastoparans, a new class of mast cell degranulating peptides from wasp venom",phospholipase a2
Cloning and expression in Escherichia coli of the cDNA encoding human cardiac troponin I,tnni3
Interaction between HIF-1 alpha (ODD) and hARD1 does not induce acetylation and destabilization of HIF-1 alpha,n-alpha-acetyltransferase 10
Thiamine (vitamin B-1) improves endothelium-dependent vasodilatation in the presence of hyperglycemia,complications of diabetes
Comparative investigation of anticlastogenic effects in cell cultures of healthy donors and patients with nettle-rash,bemethyl
Neomycin-induced hybrid triplex formation,neomycin
"The potent synthetic androgens, dimethandrolone (7\u03b1,11\u03b2-dimethyl-19-nortestosterone) and 11\u03b2-methyl-19-nortestosterone, do not require 5\u03b1-reduction to exert their maximal androgenic effects",anabolic steroid
Linkage disequilibrium and recombination in hominid mitochondrial DNA,mitochondrion
Model of the ran-RCC1 interaction using biochemical and docking experiments,rcc1
Prothrombotic effects of prostasomes isolated from prostatic cancer cell lines and seminal plasma,prostasomes
Modulation detection in subjects with relatively flat hearing losses,temporal envelope and fine structure
"123I-5-I-R91150, a new single-photon emission tomography ligand for 5-HT2A receptors: influence of age and gender in healthy subjects",5-i-r91150
